gene	linb	nSNP
ENSG00000274391_TPTE	0.7234478843316953	39
ENSG00000166351_POTED	0.8415147256318889	5
ENSG00000188992_LIPI	0.5523288021216147	8
ENSG00000185272_RBM11	0.021064637617842052	8
ENSG00000155304_HSPA13	0.3253757188324713	2
ENSG00000155307_SAMSN1	0.9567086991605925	10
ENSG00000180530_NRIP1	0.5378790904173912	4
ENSG00000155313_USP25	0.7263906952422028	9
ENSG00000154639_CXADR	2.0	5
ENSG00000154640_BTG3	0.14016611014704217	2
ENSG00000154642_C21orf91	0.9509952206500707	5
ENSG00000154645_CHODL	0.3538819928149104	4
ENSG00000154646_TMPRSS15	0.7990830195119636	21
ENSG00000154654_NCAM2	0.9000729488114773	3
ENSG00000154719_MRPL39	0.8910369339009627	14
ENSG00000154721_JAM2	0.2617601430150147	4
ENSG00000154723_ATP5PF	0.6289066427854413	3
ENSG00000142192_APP	0.39175598220623653	3
ENSG00000166265_CYYR1	0.621978158415634	1
ENSG00000154734_ADAMTS1	0.8456550345333756	3
ENSG00000154736_ADAMTS5	0.36931800556134287	6
ENSG00000156239_N6AMT1	0.25798012324487085	7
ENSG00000198862_LTN1	0.7151643593073309	7
ENSG00000156253_RWDD2B	0.7892409684985736	7
ENSG00000156256_USP16	0.15780358114537507	13
ENSG00000156261_CCT8	0.4120798074426867	3
ENSG00000156265_MAP3K7CL	0.22419371869271032	6
ENSG00000156273_BACH1	0.5319355629729714	5
ENSG00000171189_GRIK1	0.4109540454387006	8
ENSG00000156282_CLDN17	0.6629911237605222	3
ENSG00000156284_CLDN8	0.07589800020832627	3
ENSG00000188694_KRTAP24-1	0.2192782657202299	2
ENSG00000232263_KRTAP25-1	0.28796237865270224	1
ENSG00000182816_KRTAP13-2	0.5919433444535795	4
ENSG00000198390_KRTAP13-1	0.34413284813041134	4
ENSG00000240432_KRTAP13-3	0.454923890222221	1
ENSG00000186971_KRTAP13-4	0.7356047775514716	2
ENSG00000186970_KRTAP15-1	0.7008094608800476	4
ENSG00000184351_KRTAP19-1	0.08488583689973572	1
ENSG00000186965_KRTAP19-2	0.9938451277126895	1
ENSG00000186967_KRTAP19-4	0.33160689498032747	2
ENSG00000186977_KRTAP19-5	0.8152446997318041	3
ENSG00000186925_KRTAP19-6	0.661161792789602	2
ENSG00000244362_KRTAP19-7	0.77185488828222	1
ENSG00000206106_KRTAP22-2	0.34766473621023497	2
ENSG00000212938_KRTAP6-3	0.34663614453915725	2
ENSG00000186930_KRTAP6-2	0.3458300300431608	3
ENSG00000186924_KRTAP22-1	0.7972634355585555	4
ENSG00000184724_KRTAP6-1	0.049696308427634284	2
ENSG00000244624_KRTAP20-1	0.4032252853724224	2
ENSG00000184032_KRTAP20-2	0.6234142106648812	2
ENSG00000206104_KRTAP20-3	0.8042865852969869	1
ENSG00000231068_KRTAP21-3	0.1431279934353794	1
ENSG00000183640_KRTAP8-1	0.4605985845150271	1
ENSG00000274749_KRTAP7-1	0.8604590352819367	1
ENSG00000182591_KRTAP11-1	0.9601987382193157	2
ENSG00000206102_KRTAP19-8	0.5523593321047017	2
ENSG00000156299_TIAM1	0.39039072146687215	5
ENSG00000142168_SOD1	0.7525439098207216	1
ENSG00000156304_SCAF4	0.7972223000196632	3
ENSG00000142149_HUNK	0.8325798074105358	7
ENSG00000159055_MIS18A	0.774813867398367	4
ENSG00000170262_MRAP	0.5945922559840355	7
ENSG00000142207_URB1	0.5861092273591859	28
ENSG00000166979_EVA1C	0.4474252859286022	6
ENSG00000242220_TCP10L	0.3814758118772259	3
ENSG00000265590_C21orf59-TCP10L	0.02350214597025513	5
ENSG00000159079_CFAP298	0.12469864318832413	5
ENSG00000159082_SYNJ1	0.4991693111094081	12
ENSG00000159086_PAXBP1	0.664854988338308	5
ENSG00000205929_C21orf62	0.6357388545531505	5
ENSG00000205927_OLIG2	0.24856934773565453	1
ENSG00000184221_OLIG1	0.9790537442745262	1
ENSG00000159110_IFNAR2	0.294310874349864	13
ENSG00000249624_AP000295.1	0.06014203881737745	11
ENSG00000243646_IL10RB	0.17185614677916528	8
ENSG00000142166_IFNAR1	0.6490742525227872	8
ENSG00000159128_IFNGR2	0.8477915866763704	5
ENSG00000142188_TMEM50B	0.8346823089349256	1
ENSG00000177692_DNAJC28	0.30753439779383474	10
ENSG00000159131_GART	0.429458515603512	8
ENSG00000159140_SON	0.012687921295572835	4
ENSG00000159147_DONSON	0.5948107303350303	15
ENSG00000249209_AP000311.1	0.6815514207315543	3
ENSG00000205758_CRYZL1	0.8697080557305924	12
ENSG00000205726_ITSN1	0.12719726246512586	11
ENSG00000241837_ATP5PO	0.6582713337984588	3
ENSG00000243927_MRPS6	0.36034547009219087	1
ENSG00000159197_KCNE2	0.3729686409896802	2
ENSG00000159200_RCAN1	0.12987810809029732	9
ENSG00000159212_CLIC6	0.7002619418265529	4
ENSG00000159216_RUNX1	0.28739167660771736	6
ENSG00000185917_SETD4	0.3020562993681365	9
ENSG00000159228_CBR1	0.5580190058861054	8
ENSG00000159231_CBR3	0.935327446871164	1
ENSG00000142197_DOP1B	0.6422073241015316	24
ENSG00000159256_MORC3	0.03554279350687439	5
ENSG00000159261_CLDN14	0.5302347183809064	2
ENSG00000159263_SIM2	0.8153445069053151	3
ENSG00000159267_HLCS	0.8090841208320215	8
ENSG00000183145_RIPPLY3	0.09227878250777044	7
ENSG00000185808_PIGP	0.45325189922342524	7
ENSG00000182670_TTC3	0.6527940588251085	39
ENSG00000157538_VPS26C	0.5632815814877685	3
