gene	linb	nSNP
ENSG00000176269_OR4F21	0.4942744868018307	1
ENSG00000172748_ZNF596	0.6104318788718842	15
ENSG00000147364_FBXO25	0.9252285888671159	9
ENSG00000180190_TDRP	0.7354336613560633	4
ENSG00000104714_ERICH1	0.8980427640264327	11
ENSG00000198010_DLGAP2	0.2886219470767456	2
ENSG00000182372_CLN8	0.6965586874384379	4
ENSG00000283239_AC019257.8	0.09038334694937733	13
ENSG00000104728_ARHGEF10	0.06418413449333482	23
ENSG00000176595_KBTBD11	0.9547638116444205	3
ENSG00000036448_MYOM2	0.8965534292117698	40
ENSG00000183117_CSMD1	0.5818750201276178	21
ENSG00000147316_MCPH1	0.28330138121467696	19
ENSG00000091879_ANGPT2	0.9225342527471875	7
ENSG00000155189_AGPAT5	0.699856777040538	10
ENSG00000275591_XKR5	0.5702486339842254	15
ENSG00000164825_DEFB1	0.7661403908554552	5
ENSG00000164822_DEFA6	0.40579405923577583	6
ENSG00000164821_DEFA4	0.5601198601171815	5
ENSG00000239839_DEFA3	0.5715739437607029	4
ENSG00000164816_DEFA5	0.2905163881427092	6
ENSG00000215372_ZNF705G	0.4095406446033193	10
ENSG00000164871_SPAG11B	0.27288748217740777	5
ENSG00000177023_DEFB104B	1.0	1
ENSG00000187082_DEFB106B	0.2969049778330992	4
ENSG00000186599_DEFB105B	1.0	1
ENSG00000186572_DEFB107A	1.0	2
ENSG00000186562_DEFB105A	0.8461142356575777	3
ENSG00000186579_DEFB106A	0.01339979336386865	2
ENSG00000176782_DEFB104A	0.45407148163391153	1
ENSG00000178287_SPAG11A	0.542012186536343	4
ENSG00000171711_DEFB4A	0.29750545289606045	3
ENSG00000215356_ZNF705B	0.7480949009961793	3
ENSG00000275342_PRAG1	0.912429136593869	13
ENSG00000253958_CLDN23	0.7465370163517637	8
ENSG00000147324_MFHAS1	0.2581384105462503	4
ENSG00000104626_ERI1	0.8564742576136832	8
ENSG00000173281_PPP1R3B	0.4037299493619346	3
ENSG00000173273_TNKS	0.5555549146523949	9
ENSG00000175806_MSRA	0.7808321009796158	11
ENSG00000184647_PRSS55	0.5380497089970566	14
ENSG00000183638_RP1L1	0.6738141522898872	38
ENSG00000171060_C8orf74	0.22205924113317765	6
ENSG00000171056_SOX7	0.7606730779022632	2
ENSG00000258724_PINX1	0.1486506159568982	5
ENSG00000254093_PINX1	0.8764544189571035	12
ENSG00000171044_XKR6	0.11761190808988076	2
ENSG00000104643_MTMR9	0.7846296626892191	8
ENSG00000177710_SLC35G5	0.034345223749654985	7
ENSG00000154319_FAM167A	0.868995291740307	5
ENSG00000136573_BLK	0.29817786663330237	12
ENSG00000136574_GATA4	0.2000225356136297	8
ENSG00000154328_NEIL2	0.3629385132431795	11
ENSG00000079459_FDFT1	0.8826672572257166	17
ENSG00000164733_CTSB	0.7903284313091413	11
ENSG00000205884_DEFB136	0.638157023725838	3
ENSG00000205883_DEFB135	0.14269883846448095	7
ENSG00000205882_DEFB134	0.23123063243993913	1
ENSG00000215343_ZNF705D	0.18823536704288413	4
ENSG00000223443_USP17L2	0.9581794811771522	6
ENSG00000186523_FAM86B1	0.9384620778236157	14
ENSG00000232948_DEFB130A	1.0	1
ENSG00000145002_FAM86B2	0.8898350029351705	14
ENSG00000154359_LONRF1	0.27148323948930153	5
ENSG00000250305_TRMT9B	0.007414700527231033	5
ENSG00000164741_DLC1	0.16971322524307553	13
ENSG00000164743_C8orf48	0.040728652117793196	5
ENSG00000185053_SGCZ	0.23986930981179033	11
ENSG00000104723_TUSC3	0.8163299114187123	12
ENSG00000038945_MSR1	0.267078860862182	11
ENSG00000155970_MICU3	0.7866967098558058	8
ENSG00000104219_ZDHHC2	0.34585300777862504	6
ENSG00000198791_CNOT7	0.4731842987586883	1
ENSG00000155975_VPS37A	0.3211863867301967	12
ENSG00000003987_MTMR7	0.5674759827576821	8
ENSG00000003989_SLC7A2	0.441937887441644	9
ENSG00000104213_PDGFRL	0.8758363740519624	11
ENSG00000129422_MTUS1	0.23024702864263458	16
ENSG00000104760_FGL1	0.4179451498386365	12
ENSG00000078674_PCM1	0.6739468086617483	18
ENSG00000104763_ASAH1	0.42227865475245807	18
ENSG00000171428_NAT1	0.6485234830837197	7
ENSG00000156006_NAT2	0.42726437953808183	8
ENSG00000156011_PSD3	0.5575180545094234	8
ENSG00000104611_SH2D4A	0.9462879914942475	12
ENSG00000147408_CSGALNACT1	0.8030582540972636	6
ENSG00000104613_INTS10	0.6061431596940159	8
ENSG00000175445_LPL	0.1036345055964274	4
ENSG00000036565_SLC18A1	0.4941512400428002	15
ENSG00000147416_ATP6V1B2	0.23475662735533565	3
ENSG00000061337_LZTS1	0.14478066798786848	1
ENSG00000168546_GFRA2	0.3304315497926824	3
ENSG00000147443_DOK2	0.6357910100052429	9
ENSG00000158806_NPM2	0.01703989523896343	5
ENSG00000158815_FGF17	0.8103530447962073	1
ENSG00000158856_DMTN	0.9216771939110866	2
ENSG00000158863_FAM160B2	0.08019763356379994	14
ENSG00000275074_NUDT18	0.33908352808112197	10
ENSG00000168453_HR	0.66353816074422	13
ENSG00000168476_REEP4	0.9338270760918599	1
ENSG00000168481_LGI3	0.5882550296575572	14
ENSG00000168484_SFTPC	0.5755007580463258	3
ENSG00000168487_BMP1	0.3307629645208773	6
ENSG00000168490_PHYHIP	0.28536989294363124	1
ENSG00000168495_POLR3D	0.7713561763323749	12
ENSG00000197181_PIWIL2	0.5967082515233919	10
ENSG00000104635_SLC39A14	0.7291635232207315	3
ENSG00000120910_PPP3CC	0.4418450351041987	8
ENSG00000120896_SORBS3	0.6852175550036572	13
ENSG00000120913_PDLIM2	0.09288940997635864	12
ENSG00000248235_AC037459.1	0.38506005680714395	7
ENSG00000241852_C8orf58	0.836580506264697	12
ENSG00000158941_CCAR2	0.47539955763174424	1
ENSG00000147439_BIN3	0.9795134076648899	9
ENSG00000179388_EGR3	0.5459781641815896	2
ENSG00000134020_PEBP4	0.4629266505958819	13
ENSG00000008853_RHOBTB2	0.3236167155696057	9
ENSG00000120889_TNFRSF10B	0.9954056607644483	9
ENSG00000284956_AC107959.5	0.1426645748744344	4
ENSG00000173535_TNFRSF10C	0.4470946233914751	4
ENSG00000173530_TNFRSF10D	0.43272318512882635	6
ENSG00000104689_TNFRSF10A	0.2558643304277335	13
ENSG00000147457_CHMP7	0.3615861873809716	6
ENSG00000104679_R3HCC1	0.9579758675465142	7
ENSG00000134013_LOXL2	0.8287615475758239	10
ENSG00000197217_ENTPD4	0.7470814593235847	15
ENSG00000147454_SLC25A37	0.24717098996961495	4
ENSG00000167034_NKX3-1	0.6709152961283854	2
ENSG00000180053_NKX2-6	0.9718855979343979	3
ENSG00000159167_STC1	0.21447758600899824	1
ENSG00000042980_ADAM28	0.6667811559038772	19
ENSG00000134028_ADAMDEC1	0.8948696138994114	13
ENSG00000069206_ADAM7	0.9273083984668277	15
ENSG00000104722_NEFM	0.8990752764708738	7
ENSG00000277586_NEFL	0.021390629331177635	6
ENSG00000147459_DOCK5	0.4486919657551126	23
ENSG00000147437_GNRH1	0.3516362517622613	1
ENSG00000104756_KCTD9	0.070634557895353	2
ENSG00000184661_CDCA2	0.7651541388289349	11
ENSG00000221818_EBF2	0.5732874421317709	1
ENSG00000221914_PPP2R2A	0.12107170835517655	4
ENSG00000104765_BNIP3L	0.29536574002575544	4
ENSG00000240694_PNMA2	0.04557101256545404	2
ENSG00000120907_ADRA1A	0.703304856788183	9
ENSG00000015592_STMN4	0.8913740985518267	2
ENSG00000104228_TRIM35	0.3673134085825146	9
ENSG00000120899_PTK2B	0.32364577142146256	5
ENSG00000120903_CHRNA2	2.0	9
ENSG00000120915_EPHX2	0.7513622265771945	14
ENSG00000168077_SCARA3	0.27308383774781775	8
ENSG00000147419_CCDC25	0.4804517433604216	2
ENSG00000171320_ESCO2	0.9883115246332504	8
ENSG00000168078_PBK	0.9161430274678518	7
ENSG00000168079_SCARA5	0.22859071796154984	8
ENSG00000189233_NUGGC	0.5828484367682032	8
ENSG00000134014_ELP3	0.7863344690076111	14
ENSG00000186918_ZNF395	0.33722252380571593	2
ENSG00000214050_FBXO16	0.873686068553607	6
ENSG00000104290_FZD3	0.305984264750087	7
ENSG00000012232_EXTL3	0.6081508672680593	5
ENSG00000104299_INTS9	0.23901064337917566	10
ENSG00000147421_HMBOX1	0.8101079929322244	4
ENSG00000197892_KIF13B	0.6743337057013823	15
ENSG00000120875_DUSP4	0.6063043202897309	4
ENSG00000133872_SARAF	0.1685761599671214	7
ENSG00000104660_LEPROTL1	0.9174590584083316	7
ENSG00000177669_MBOAT4	0.23691903749617604	3
ENSG00000104671_DCTN6	0.748936766302936	5
ENSG00000157110_RBPMS	0.7183474685389377	2
ENSG00000197265_GTF2E2	0.35281244342404194	4
ENSG00000253457_SMIM18	0.8089467364201617	2
ENSG00000104687_GSR	0.16809113565147693	3
ENSG00000104691_UBXN8	0.728044619599804	4
ENSG00000104695_PPP2CB	0.6240109187857997	2
ENSG00000133863_TEX15	0.30752623553471903	18
ENSG00000165392_WRN	0.6780070782287835	12
ENSG00000157168_NRG1	0.017129623140932804	11
ENSG00000286131_AC083977.1	0.8159649447189148	1
ENSG00000172728_FUT10	0.3268592601315745	14
ENSG00000129696_TTI2	0.11599989951075074	4
ENSG00000198042_MAK16	0.04565871246992825	1
ENSG00000133874_RNF122	0.9662174380416699	1
ENSG00000133878_DUSP26	0.26732285822726864	3
ENSG00000156687_UNC5D	0.7968329253161395	3
ENSG00000215262_KCNU1	0.48741233126225236	19
ENSG00000147475_ERLIN2	0.4309393635111689	4
ENSG00000147471_PLPBP	0.06915021457126902	3
ENSG00000020181_ADGRA2	0.16921638223005653	8
ENSG00000104221_BRF2	0.12104510347837061	10
ENSG00000156675_RAB11FIP1	0.3871610242813428	7
ENSG00000169154_GOT1L1	0.9914410416229782	13
ENSG00000285880_AC144573.1	0.991074753546918	5
ENSG00000188778_ADRB3	0.4111370866085853	5
ENSG00000129691_ASH2L	0.44511627554826605	3
ENSG00000147465_STAR	0.6064134937042277	1
ENSG00000175324_LSM1	0.9864342713449656	3
ENSG00000156735_BAG4	0.1344004000560115	4
ENSG00000085788_DDHD2	0.30232854833256506	10
ENSG00000147535_PLPP5	0.06281848941191781	4
ENSG00000147548_NSD3	0.6735680056480314	1
ENSG00000165046_LETM2	0.8619558722081135	12
ENSG00000077782_FGFR1	0.25381699392022916	6
ENSG00000196166_C8orf86	0.28167753299360576	12
ENSG00000147526_TACC1	0.9608328018815937	8
ENSG00000169499_PLEKHA2	0.32178371341478507	4
ENSG00000169495_HTRA4	0.9272969708830952	6
ENSG00000169490_TM2D2	0.4710443199498384	3
ENSG00000168615_ADAM9	0.8126991837968077	10
ENSG00000197140_ADAM32	0.6211738328626474	18
ENSG00000168619_ADAM18	0.30334336600980905	15
ENSG00000104755_ADAM2	0.13528888284955498	16
ENSG00000131203_IDO1	0.33540515329853593	8
ENSG00000188676_IDO2	0.9102947904048145	10
ENSG00000176907_TCIM	0.324491616144844	3
ENSG00000165061_ZMAT4	0.6073456922851439	4
ENSG00000104332_SFRP1	0.9268342744922147	1
ENSG00000147533_GOLGA7	0.1831613457393857	2
ENSG00000147536_GINS4	0.9952642733414818	7
ENSG00000158669_GPAT4	0.7022689496309547	1
ENSG00000165066_NKX6-3	0.9385795174840106	6
ENSG00000029534_ANK1	0.31556396317700475	9
ENSG00000083168_KAT6A	0.2726748330049984	4
ENSG00000070718_AP3M2	0.39029006853196313	7
ENSG00000104368_PLAT	0.3334947102890342	7
ENSG00000104365_IKBKB	0.5519999051925386	10
ENSG00000070501_POLB	0.7121628374569162	6
ENSG00000104371_DKK4	0.4739361273827758	5
ENSG00000078668_VDAC3	0.3698283392777524	1
ENSG00000168575_SLC20A2	0.8412182875812264	4
ENSG00000176209_SMIM19	0.2850078285375359	2
ENSG00000147432_CHRNB3	0.061744712765976484	11
